Px,Py,Pz,Qx,Qy,Qz,Qw
-0.0238374471664428,-0.0306180454790592,0.0324175953865051,0.9087448120117188,0.1498697400093078,-0.0815582647919654,-0.3808808028697967
0.0090894633904099,-0.0382360592484474,-0.661935031414032,-0.1099758073687553,-0.2705906331539154,0.6152673959732056,0.7322103977203369
0.0249754637479782,0.0716347843408584,0.0801263302564621,-0.3038942217826843,0.8166767954826355,0.4749130308628082,0.1230647638440132
0.1094203069806099,-0.0285468623042106,0.0497640892863273,0.8287736177444458,0.5221024751663208,0.1669817119836807,0.1125183627009391
-0.0236682966351509,0.0257255397737026,0.0885668396949768,0.1049759462475776,-0.0405373536050319,-0.2937605679035187,0.9492320418357848
0.1436005383729934,-0.0235467627644538,0.0326670631766319,0.3393032252788543,-0.2262225598096847,-0.5556308031082153,0.7245488166809082
-0.0069715697318315,-0.0335755497217178,0.119425930082798,0.1060341075062751,0.0848532691597938,0.6244527697563171,0.7691653966903687
-0.0250872634351253,0.0544139221310615,0.2639913856983185,-0.3912549614906311,0.8127379417419434,-0.3868827819824219,0.1915678679943084
0.6558836102485657,0.0324993208050727,0.5345220565795898,0.5486267805099487,0.6056677103042603,-0.4273082315921783,-0.3867595791816711
0.0282706245779991,-0.0202314108610153,0.0465517863631248,0.3482470214366913,0.819381833076477,0.4159443378448486,0.1852772682905197
0.001968964934349,0.0785191729664802,0.2503405213356018,-0.0945734158158302,0.8315439820289612,0.5458008646965027,0.0411314330995082
0.5133439898490906,0.0690416023135185,-0.371009349822998,-0.5169044733047485,0.4832171201705932,-0.482524037361145,0.5162184834480286
0.0320022627711296,-0.1155675798654556,0.2275630384683609,-0.0082754455506801,-0.6826521754264832,0.7306894063949585,0.0032178277615457
0.0018823036225512,0.23312708735466,0.6328748464584351,0.5160946249961853,0.5452517867088318,0.4583795368671417,0.4756417274475097
-0.0047870017588138,-0.0384973734617233,0.0585060901939868,0.1961782574653625,0.3432964384555816,0.7712286710739136,0.4988666474819183
-0.0253751054406166,0.0230763554573059,0.914076805114746,-0.3643434047698974,0.1422519981861114,-0.3294600248336792,0.8593452572822571
0.2262596935033798,-0.0531198307871818,-0.5285866260528564,0.6188428401947021,-0.128471702337265,-0.0556825101375579,0.7729346752166748
-0.678879976272583,0.4998959898948669,0.3569832444190979,-0.6045214533805847,-0.2862766087055206,0.3140764832496643,0.6737622022628784
-0.1097651869058609,0.2046856880187988,0.8835400342941284,0.3786605894565582,0.7341611981391907,0.4576382935047149,0.3289234340190887
0.2106943428516388,0.1002134680747985,0.0562941692769527,0.5776789784431458,0.1252561509609222,0.1703183054924011,0.7884094715118408
-0.1677570790052414,-0.1340748071670532,-0.2647551000118255,0.502606213092804,0.8609997630119324,0.0673660486936569,0.0390912033617496
0.0292318388819694,-0.022903112694621,0.0762798488140106,-0.0775973498821258,-0.5684916973114014,0.8115641474723816,0.1102697178721427
-0.1558603048324585,0.1725570857524871,0.2386655956506729,0.2698287963867187,0.7274441123008728,0.5797609090805054,0.2487867474555969
0.0046188980340957,0.1592119038105011,0.0857909768819809,-0.1372631192207336,0.3002060353755951,0.8826418519020081,0.3346317708492279
-0.0603833571076393,-0.1141808480024337,0.1658322513103485,0.090489462018013,0.3525542020797729,0.8566491603851318,0.3656083047389984
-0.0136390104889869,-0.0331025049090385,0.9142582416534424,0.8157811164855957,0.5591490864753723,0.0118532683700323,0.1473529785871505
-0.2715950608253479,0.5651182532310486,0.639030933380127,0.8356826305389404,0.1668228805065155,0.1026835590600967,0.5130892992019653
-0.0144418068230152,0.0311484560370445,0.9859684705734252,-0.2909721136093139,0.1834880709648132,-0.4862154126167297,0.8032819628715515
-0.0190073475241661,-0.1378107666969299,-0.6010753512382507,0.1916232854127884,0.9807936549186708,-0.0357537232339382,-0.0067836591042578
0.0406595915555954,-0.007737398147583,-0.6547812819480896,-0.2111615091562271,-0.5242692232131958,0.7613396048545837,0.3176703751087188
-0.3536239862442016,0.143855333328247,-0.4577932953834533,0.587454617023468,0.3579303920269012,0.3776869773864746,0.6197865605354309
-0.2840012609958648,0.8988773226737976,0.0595028325915336,-0.3978469967842102,0.5453878045082092,0.5787495970726013,0.4575137197971344
-0.5777415037155151,0.6492310166358948,0.3269144892692566,-0.349918782711029,0.8634060621261597,0.3374549150466919,-0.1349477469921112
-0.0237871631979942,-0.0248056203126907,-0.0929591357707977,0.7715284824371338,0.360732764005661,0.2209993749856948,0.4751578569412231
0.2481964379549026,-0.0420032255351543,0.2443287968635559,-0.5342051386833191,-0.0511472411453723,0.0890415385365486,0.8390949964523315
0.0099037177860736,-0.0328721478581428,-0.0917493775486946,0.2832390964031219,0.4063448905944824,0.7107832431793213,0.499446302652359
-0.1295676678419113,-0.0591134428977966,0.1666840612888336,-0.3020327985286712,-0.5744161605834961,0.5359445214271545,0.539986789226532
-0.0277511812746524,0.2811361253261566,0.8538036942481995,0.1748283058404922,0.1036273092031478,0.4992167949676513,0.8423057198524475
-0.2169436365365982,0.0858991146087646,0.2591519951820373,0.185998797416687,0.9245046377182008,0.3261703252792358,0.0656390339136123
0.4266965687274933,0.1170636191964149,-0.5782298445701599,0.6085944771766663,0.4546509683132171,0.3892728686332702,0.5209336876869202
-0.2151080816984176,0.0160171538591384,0.1050084456801414,-0.1826763898134231,0.9798592329025269,-0.0134538542479276,-0.0795249789953231
-0.1747968345880508,-0.1281738728284835,-0.5354225039482117,0.1084832325577735,0.4807628989219665,0.8409031629562378,-0.2235624641180038
0.0235857442021369,-0.0249231606721878,0.1393661797046661,0.2258811891078949,0.5117490291595459,0.7549976110458374,0.3421535193920135
0.0099962800741195,-0.040302038192749,-0.6355002522468567,-0.1936325132846832,-0.4894738495349884,0.7963898777961731,0.2978000938892364
0.0505738779902458,0.0097482576966285,0.069448247551918,-0.2389834374189376,0.4208727777004242,0.7609620094299316,-0.4320761561393738
-0.0349261686205863,0.0013743978925049,0.6719287633895874,-0.5910781621932983,0.0532273538410663,0.0247192494571208,0.8044764995574951
0.0108407400548458,0.032535009086132,0.1655372977256775,-0.5842844247817993,0.8114933371543884,0.0088415825739502,-0.0034751745406538
-0.0658070370554924,0.0249520689249038,0.0391113795340061,-0.20699243247509,0.3401177823543548,-0.6672149896621704,0.6295221447944641
0.1377696096897125,0.0594163835048675,0.211563378572464,-0.4066337049007416,0.3405223488807678,-0.5442603230476379,0.6499801874160767
-0.0892035216093063,0.3023604154586792,0.159815713763237,-0.1583479046821594,0.7890740633010864,0.5819610953330994,-0.1166590377688407
0.0275391414761543,0.045349296182394,0.1119820848107338,-0.0124433385208249,0.1577204018831253,0.9843644499778748,-0.0774340331554412
-0.0551711842417717,0.2267210185527801,0.0299155674874782,0.5952649116516113,0.7731205821037292,-0.1738459467887878,-0.1331231892108917
0.0575587674975395,-0.1124377325177192,0.213976040482521,-0.0938631743192672,0.9930001497268676,0.0699800327420234,-0.0155926058068871
0.1816523671150207,-0.155559241771698,0.8287528157234192,0.2604840993881225,-0.1308692544698715,-0.4290957748889923,0.8549257516860962
-0.214819073677063,-0.0882259160280227,0.1081438139081001,-0.0499272234737873,-0.0932506695389747,0.9707317352294922,-0.2156189531087875
0.1289507299661636,-0.3607833087444305,0.7937309741973877,0.9443150162696838,0.2076471000909805,0.05483890324831,0.2492878139019012
-0.0137481279671192,-0.0407766923308372,0.0751236528158187,0.5380114316940308,0.8352075815200806,-0.1101523861289024,-0.0289556235074996
0.0330695584416389,-0.0101075787097215,0.0998424217104911,0.1542281657457351,0.9797492623329164,0.1262856274843216,-0.018893327564001
-0.0158356688916683,-0.2325471341609954,0.930363953113556,-0.2616369426250458,0.3245032131671905,-0.6618024706840515,0.6231061220169067
0.0824382901191711,-0.1459928005933761,0.0391954816877841,-0.101905345916748,0.6563721895217896,0.7386720776557922,-0.114692285656929
0.0131560238078236,0.0331757441163063,0.5015416145324707,-0.6538849472999573,0.7542510628700256,0.0464281924068927,0.0372069403529167
-0.0354631319642066,0.0048215799033641,0.9717006683349608,-0.413613498210907,0.0764014199376106,0.0275498870760202,0.9068228602409364
-0.1406047344207763,0.186150312423706,-0.7212970852851868,0.0840121060609817,0.1695553064346313,0.879877507686615,0.4358996450901031
-0.0359594337642192,0.2301236540079116,-0.6801906824111938,0.3516021072864532,0.4607961475849151,0.6004787087440491,0.5508794784545898
0.0346960499882698,0.0012500118464231,-0.3587368428707123,-0.0860659033060073,0.8872218728065491,-0.4511065781116485,0.0439643934369087
0.081524446606636,-0.2282202392816543,0.0699062123894691,0.0011561666615307,-0.0117555819451808,0.994878351688385,-0.1003865152597427
0.0125944055616855,-0.044728897511959,-0.6044365763664246,0.8304588198661804,0.4891669750213623,0.1706710457801818,0.2047562897205352
0.0973020792007446,-0.213584154844284,-0.1252752691507339,0.7363526225090027,-0.5329844951629639,-0.2444799393415451,0.3375526070594787
-0.0272660329937934,0.0208113566040992,-0.0840501859784126,-0.5889028310775757,0.2060369998216629,-0.2601801753044128,0.7369182109832764
0.2002393007278442,0.1197395399212837,-0.5961621999740601,0.8882226943969727,0.2407940924167633,0.0982112661004066,0.3787256479263305
-0.1802977919578552,0.1216427236795425,0.0530621409416198,0.0048274770379066,0.8217138648033142,-0.5400348901748657,-0.1820035576820373
-0.0765948593616485,-0.1111219078302383,0.1757495999336242,0.6642928719520569,-0.1162614896893501,-0.1273457705974578,0.7273109555244446
-0.360405296087265,-0.4138927459716797,0.2254063487052917,0.458933562040329,-0.1556451618671417,-0.2809205651283264,0.828394889831543
0.082686461508274,0.239812284708023,0.1821746379137039,-0.140310451388359,-0.0619961507618427,0.4007416367530823,0.9032582640647888
-0.2196636348962783,-0.078303188085556,0.2062464356422424,0.0986733064055442,-0.6719731688499451,0.7233078479766846,-0.1246648281812667
-0.1058924347162246,0.0726466253399849,-0.520160436630249,0.0699585825204849,-0.0978415757417678,-0.8080583810806274,0.5766927003860474
0.2066800892353058,0.2832753658294678,0.0292714480310678,-0.7746865749359131,0.2952544391155243,-0.1991462856531143,0.5225189924240112
-0.4866172671318054,0.1703029721975326,-0.5770124197006226,-0.1328892707824707,0.3440631031990051,0.861784815788269,-0.348264217376709
0.0342038944363594,0.0116542279720306,-0.6607175469398499,0.0876704156398773,-0.274048238992691,0.9074801206588744,-0.3060903251171112
0.2602823972702026,0.0283770896494388,0.9028998613357544,0.9550540447235109,0.2893215715885162,-0.0223904009908437,-0.0605259165167808
-0.3712609708309173,-0.2528406977653503,0.0726967826485633,0.1935123354196548,0.8929275870323181,-0.3972693681716919,-0.0860828608274459
0.2011906206607818,-0.0286302082240581,0.0648290142416954,0.5957283973693848,0.0494019761681556,0.2385726273059845,0.765343189239502
0.0235394313931465,-0.0485859923064708,0.0740147083997726,-0.0139397643506526,0.7609469294548035,0.645759642124176,0.0613177493214607
0.0332575961947441,-0.0109999710693955,0.2863045930862427,0.0398355238139629,0.8528075218200684,-0.5200325846672058,-0.0264281649142503
0.2006658911705017,0.1123627722263336,-0.5705488920211792,0.92861407995224,0.2545855939388275,0.0763107314705848,-0.2589183449745178
0.2358176410198211,-0.0140913035720586,0.2847984433174133,0.5116757154464722,-0.0552007928490638,-0.0927613228559494,0.8523709177970886
0.03994682431221,0.0134582333266735,-0.1800131201744079,-0.1022559329867363,-0.6864197850227356,0.7121383547782898,0.1059739142656326
0.045258954167366,0.2288070172071457,-0.5890539884567261,-0.3450700938701629,-0.2649452984333038,0.5768547654151917,0.6913530826568604
-0.1849566996097564,-0.1422782838344574,0.180672138929367,0.0379613898694515,-0.1075002029538154,0.9366382360458374,-0.331227034330368
0.0448182448744773,-0.077469527721405,0.1370982676744461,-0.0520805157721042,0.8054958581924438,0.588962197303772,-0.0398430414497852
-0.127212569117546,0.0037618353962898,0.2086104601621627,0.8005706667900085,0.5861613154411316,-0.0583327263593673,-0.1099946200847625
-0.0171688720583915,0.0560743361711502,0.0831085443496704,0.8482396602630615,-0.1474678963422775,-0.0895646139979362,0.5007202625274658
0.2267328351736068,0.1005482524633407,0.8794037103652954,-0.1965434402227401,-0.07865472137928,0.3642553389072418,0.9069190621376038
-0.1257613748311996,0.2134444415569305,-0.4380776584148407,0.0087341153994202,0.0102982949465513,0.7706843614578247,0.6370740532875061
0.2333177626132965,-0.0032950725872069,0.030370807275176,0.9879488945007324,-0.0182991158217191,-0.0027790386229753,0.1536698043346405
0.164257138967514,-0.0606857612729072,0.1257192343473434,0.0927952900528907,0.0795524641871452,0.6446970105171204,0.754603385925293
-0.8581185936927795,-0.327471524477005,0.2897590100765228,-0.5676315426826477,0.613079309463501,0.3827297985553741,0.3942664861679077
0.3149799704551697,-0.0268192365765571,0.9328479766845704,0.8444347381591797,-0.3674717247486114,0.1597932130098343,-0.3554722964763641
-0.0591822005808353,0.2256704568862915,-0.6336157917976379,0.531996488571167,0.6743188500404358,-0.4056993126869201,-0.3125409185886383
0.0810479968786239,-0.0077779218554496,0.0778250992298126,-0.212521344423294,-0.2960200607776642,0.7754296064376831,0.5156701803207397
0.2354392409324646,0.0774718075990676,0.9790648818016052,0.9421254992485046,0.3245609402656555,0.0221745036542415,0.0810434222221374
-0.2968609035015106,-0.4806290864944458,0.1855534166097641,-0.1123234182596206,-0.3542382419109344,0.8849822282791138,0.2805443406105041
-0.2262846529483795,-0.0591973066329956,0.4196932315826416,-0.0659408643841743,0.7162583470344543,-0.6918413043022156,0.0630976483225822
-0.025308396667242,-0.0256547927856445,-0.6800020933151245,0.8265838623046875,0.5260283350944519,0.0682201534509658,0.1881470382213592
0.1368964314460754,-0.1515320241451263,0.1070457324385643,0.6936286687850952,-0.5617767572402954,0.3344778418540954,-0.3023418486118316
-0.0408526360988616,-0.2191945314407348,0.0299343951046466,0.2527349293231964,-0.5726608037948608,0.6443347334861755,-0.4393374025821686
0.0840597823262214,0.2176070809364318,0.8397560119628906,0.50252366065979,0.3464442193508148,0.443623811006546,0.6562349200248718
0.0586295388638973,-0.3063803613185882,0.9925956130027772,0.4361482262611389,-0.1483061164617538,-0.2858681976795196,0.840273380279541
0.2282322645187378,-0.7203648090362549,0.1089836508035659,0.2497092187404632,0.916304886341095,0.2929043769836426,0.1106242686510086
-0.0272886380553245,-0.5599544048309326,-0.416530579328537,0.0629742592573165,0.9919424057006836,0.1099189519882202,-0.0015203085495159
0.0334715023636817,-0.2308195531368255,-0.5442528128623962,0.7584816813468933,-0.6466384530067444,0.0620382092893123,-0.0521101765334606
-0.0886414945125579,0.7652008533477783,0.5747317671775818,0.0353996381163597,0.3088986575603485,0.9457794427871704,0.0939666256308555
0.0338553041219711,-0.0079435016959905,-0.4697645604610443,0.0312124695628881,0.9957942962646484,0.0861352980136871,0.0004573623882606
0.1183514967560768,0.059717983007431,-0.6864063143730164,-0.3323643207550049,0.2307620346546173,-0.6554730534553528,0.6376816630363464
0.1933614760637283,-0.0565422065556049,0.0868562161922454,0.8930020928382874,0.1963049471378326,0.0676901340484619,-0.3992863297462463
0.0161337330937385,-0.0385880954563617,-0.185365542769432,0.2547448575496673,0.8768177032470703,-0.3917506635189056,-0.113256961107254
0.244312047958374,-0.0694368034601211,-0.6483698487281799,0.2071913033723831,-0.1862192898988723,-0.2896881401538849,0.9156827330589294
0.0132060423493385,0.0358174294233322,0.4727405905723572,-0.239324688911438,0.5210481882095337,0.7764233946800232,-0.2615322470664978
-0.2205975651741027,0.06507109105587,0.2361844927072525,0.0513034537434577,0.2787401378154754,0.9285798668861388,0.2396063208580017
0.0033785738050937,-0.2937678098678589,0.1699604094028473,-0.0398471392691135,0.0795264467597007,0.8905124068260193,-0.4461785554885864
-0.370118498802185,-0.6620573997497559,0.4294928610324859,0.0962098240852356,0.9735420346260072,-0.2062626481056213,-0.0203787647187709
0.334695041179657,0.2367037534713745,-0.571614682674408,0.0556501038372516,-0.0098640294745564,-0.1737757325172424,0.9831621050834656
0.2321211546659469,0.023744624108076,0.7501443028450012,0.9483652114868164,0.0373491272330284,-0.0152833620086312,-0.3146027028560638
-0.0327295288443565,0.0146650448441505,1.002781629562378,-0.7875566482543945,0.1385444402694702,-0.2097804099321365,0.5626296401023865
-0.0694275423884391,0.253231406211853,0.526071310043335,0.355291336774826,0.810005784034729,-0.4273668825626373,-0.187126025557518
0.0299835428595542,0.0177014954388141,-0.7342431545257568,-0.1436695158481598,0.784744918346405,0.5959960222244263,-0.0912308767437934
0.0226134434342384,0.0763785988092422,0.2337190806865692,0.3674171566963196,-0.0804620832204818,-0.3257849216461181,0.8674068450927734
0.1810257285833358,-0.1481450796127319,0.9894071817398072,-0.0362814255058765,0.0165606793016195,-0.3706589639186859,0.9279123544692992
0.0049703540280461,0.0341515317559242,-0.650800347328186,-0.3565354943275451,0.3785189688205719,-0.6116790175437927,0.5962001085281372
-0.370457649230957,0.0379507131874561,0.7658563256263733,0.4625013470649719,0.8505527973175049,0.2198521792888641,0.1196549534797668
-0.0210718959569931,-0.0459700599312782,0.9661123156547546,0.5022514462471008,0.758905291557312,0.3417971730232239,0.2344801127910614
0.2285309135913849,0.0734611302614212,1.0502729415893557,-0.678318440914154,-0.1893092840909958,0.1924286633729934,0.683386504650116
0.1078443229198455,-0.2068555504083633,0.2294067591428756,0.5334504842758179,-0.3190157413482666,-0.4075904190540313,0.6689764261245728
-0.0300638601183891,0.0166619084775447,-0.613982081413269,0.8920703530311584,-0.2239489257335662,0.0761249810457229,-0.3850484192371368
0.0248151011765003,-0.2317190170288086,-0.6295867562294006,0.7232739329338074,-0.6408395171165466,-0.1957513242959976,0.1669757962226867
-0.0738488286733627,0.2211232930421829,1.0001946687698364,-0.0672090798616409,-0.1314586549997329,0.809079110622406,0.5688520073890686
-0.0368625968694686,0.2303495407104492,0.8129784464836121,-0.2410247772932052,-0.2767307162284851,0.7054734230041504,0.606328547000885
0.0258118733763694,-0.0227034762501716,0.566933274269104,0.3269501328468323,0.7746713161468506,-0.5049110054969788,-0.195071280002594
-0.1009853705763816,-0.4835753440856933,0.7449551820755005,-0.2587847709655761,0.0177751760929822,-0.0657695084810257,0.963529407978058
0.1262802481651306,0.1042878776788711,0.2708463072776794,0.6227825880050659,0.7288399338722229,-0.0673701539635658,-0.2763971090316772
0.1824657618999481,-0.1481885910034179,0.0706098303198814,0.3906545042991638,-0.1657710969448089,-0.3571739196777344,0.8320671319961548
-0.2077683210372924,0.051576592028141,0.2270295470952987,-0.1488369703292846,0.2807721197605133,0.9463130235671996,-0.0592126511037349
0.0013739913702011,0.0524485036730766,-0.1769112646579742,-0.7767661809921265,0.3005788624286651,-0.199735626578331,0.5161317586898804
0.1616432964801788,-0.1677837371826172,-0.6225161552429199,0.8617416620254517,-0.3766281604766845,-0.0927507355809211,0.3270318210124969
0.2426350116729736,-0.0173744186758995,0.2322258651256561,-0.6100518107414246,-0.0662014409899711,0.0850050076842308,0.7850020527839661
-0.1285881251096725,0.194649338722229,0.1014006361365318,0.4693433046340942,0.8829225301742554,0.0108415018767118,0.0068660811521112
-0.4616459906101227,0.0370023921132087,-0.3018264472484588,-0.6498749852180481,0.653692901134491,0.2749001979827881,-0.2734557390213012
-0.0222870111465454,-0.0306477807462215,-0.6898701190948486,-0.2811309099197387,-0.0313262343406677,0.2827402651309967,0.9165380597114564
0.0870483666658401,0.220537006855011,-0.7111403346061707,-0.417049765586853,-0.2316386252641677,0.4271588623523712,0.7680808901786804
0.1592213213443756,-0.0903306081891059,0.310277372598648,0.8203698396682739,-0.0549129694700241,0.3363464474678039,0.4591827988624573
0.3984417915344238,-0.173681303858757,0.3769590854644775,-0.499048113822937,0.8317996859550476,-0.2083911895751953,0.1250336319208145
-0.1932493150234222,0.2082582265138626,0.8058804869651794,0.0887027382850647,0.8203030824661255,-0.561739444732666,-0.0606909282505512
0.1963386535644531,0.1136259213089943,0.2540274262428283,-0.2602498531341553,0.028758130967617,0.1454136818647384,0.9540952444076538
0.3577543497085571,-0.0716664865612983,0.8531405925750732,0.6097928881645203,0.2125452160835266,0.2595899403095245,0.7180460095405579
0.1582487225532531,0.2047183960676193,-0.5493830442428589,0.029038518667221,0.1076910644769668,0.9597017765045166,0.2579378485679626
0.5798513889312744,0.347743958234787,0.3749712109565735,0.7208410501480103,-0.4327669441699981,-0.2786799669265747,0.4641534686088562
-0.0582598373293876,0.018867403268814,-0.6465433835983276,0.7162365913391113,-0.5944088101387024,0.1335147619247436,-0.3403778672218323
-0.021919623017311,-0.0264506787061691,0.0785375013947486,0.8681129813194275,0.3782907426357269,-0.126996099948883,-0.2952081263065338
-0.1968273520469665,-0.044307392090559,0.2232511788606643,-0.0662050992250442,0.3367524743080139,0.9136745929718018,0.2177459299564361
-0.3390350341796875,0.3250728547573089,0.9696394205093384,-0.1422319710254669,0.9473721385002136,0.280556321144104,-0.0595330335199832
0.0045919646508991,0.0342041105031967,0.9687660336494446,-0.6562473177909851,0.6884666085243225,-0.2105726897716522,0.2258592098951339
0.1683246493339538,-0.3492071032524109,0.3326248526573181,0.0967906489968299,-0.0095407599583268,-0.0976614505052566,0.9904558062553406
0.1011552736163139,-0.0217441022396087,1.1054222583770752,0.6291859149932861,0.1698310077190399,0.6918904185295105,0.3107574582099914
0.0265279412269592,-0.0217368975281715,0.0187585651874542,0.2907361686229706,0.8378543257713318,-0.4363089203834533,-0.1520100980997085
-0.184967964887619,0.1421435624361038,0.3552424609661102,0.2168913334608078,0.6171959042549133,0.7176790237426758,0.238671526312828
-0.6784868240356445,-0.2997647523880005,0.1584483534097671,0.4207227826118469,-0.2604871392250061,-0.4572204947471618,0.7389777898788452
0.0112352669239044,-0.0325958579778671,1.01325786113739,0.0877331867814064,0.1121144741773605,0.8358216881752014,0.5302221775054932
0.0735935121774673,0.0330654121935367,0.8654255867004395,-0.4474041163921356,-0.2344964444637298,0.8630410432815552,0.0010314678074792
-0.23306804895401,0.0095172580331563,0.2396601140499115,0.0106262136250734,0.9231120944023132,0.384255975484848,0.0099206427112221
-0.1074948757886886,-0.0591056942939758,0.9138221144676208,0.8947634100914001,-0.3698635697364807,-0.0959244668483734,0.2310796678066253
-0.1799771189689636,-0.1864067167043686,-0.6407686471939087,-0.4922150075435638,0.6890167593955994,0.4229950904846191,-0.3225761950016022
-0.1295191198587417,0.0008456856012344,0.9856669306755066,0.7855911254882812,-0.6015287637710571,0.0930391401052475,-0.1111457869410514
-0.0388750433921813,-0.2301581501960754,-0.2090929895639419,-0.4697949588298797,0.5764909386634827,0.5180143713951111,-0.4226250946521759
-0.2797916531562805,0.1811082065105438,0.4757414758205414,0.6232805252075195,0.7629956603050232,0.1326717138290405,0.1084304377436637
-0.160512775182724,-0.1693528592586517,0.2562558352947235,-0.3692120611667633,0.8475592136383057,-0.3375292420387268,0.1771999597549438
0.0035331547260284,-0.1531499624252319,-0.3451661467552185,0.0623690411448478,0.6115140914916992,0.7847290635108948,0.0797553211450576
0.0379447564482688,0.2377955913543701,-0.5957709550857544,0.0825278609991073,0.0968818664550781,0.7340857982635498,0.6670240759849548
-0.1896829158067703,0.1356943100690841,0.2337570786476135,0.2244127243757248,0.7488266825675964,0.5928956270217896,0.1933190375566482
0.0203645564615726,0.0291905552148818,-0.6140242218971252,0.0211794003844261,0.1208601519465446,0.8585744500160217,-0.4977892637252807
0.1077143549919128,-0.2061367630958557,-0.599242627620697,-0.3946250975131988,0.1724731475114822,-0.4777243733406067,0.7657045125961304
0.1867550909519195,-0.1398916691541671,0.4352383017539978,0.2803875207901001,-0.0955614522099495,-0.3104690313339233,0.9032495617866516
0.0057639554142951,0.1061871722340583,0.1848157197237014,0.9732077717781068,-0.1750358194112777,-0.0431396961212158,0.1427164226770401
-0.1652287244796753,0.1501863747835159,0.2712704241275787,0.141551598906517,0.7797706127166748,0.6023932099342346,0.0950960144400596
-0.3093114197254181,0.1568015366792678,-0.2844396531581878,-0.0916017517447471,0.498070627450943,0.8480618596076965,-0.1559673398733139
-0.2283369898796081,-0.0550644993782043,0.2689595222473144,-0.079864889383316,0.4441649913787842,0.8783131837844849,-0.1578129082918167
0.2457639276981353,0.0866654440760612,0.2390228360891342,0.6127673387527466,-0.4973786175251007,-0.3870422542095184,0.476790189743042
0.1139285415410995,0.2546437680721283,-0.168232724070549,0.1032203063368797,0.6889066696166992,0.7095411419868469,0.1063227280974388
-0.0860264003276825,0.2238630801439285,-0.0887447744607925,-0.1625059843063354,-0.3083655536174774,0.8292226791381836,0.4369120597839355
0.224896639585495,0.1550303399562835,1.045922875404358,0.7056339979171753,0.429771363735199,-0.3100890815258026,-0.4703423678874969
-0.4842552840709686,-0.0506973266601562,0.7680163979530334,0.3412406146526336,0.6499951481819153,-0.6012067198753357,-0.3156129121780395
0.09662976115942,0.0087085589766502,0.0320847183465957,0.2128520756959915,0.3926354944705963,0.6080513596534729,0.6563572287559509
-0.1837352216243744,0.0164530761539936,0.2202658355236053,-0.1351460814476013,-0.0943015292286872,0.9275981783866882,-0.3352676630020141
0.1220360174775123,0.0486008673906326,0.1846776157617569,0.6829703450202942,-0.607855498790741,0.2706357538700104,-0.301362544298172
0.1567515432834625,0.1683535575866699,1.0717533826828003,0.4721274971961975,0.0803825110197067,0.3392986953258514,0.8096360564231873
-0.0186244174838066,-0.0376115962862968,0.0539600737392902,0.4844781756401062,0.5657683610916138,0.5066572427749634,0.4341489672660827
-0.1957374066114425,-0.4699771404266357,-0.3753319084644317,0.6632813811302185,-0.1094850003719329,-0.1207164973020553,0.7304097414016724
0.1229142993688583,-0.1961825340986251,-0.3872701227664947,-0.4257477521896362,0.3358260691165924,-0.3804976344108581,0.74912029504776
